timestamp,dMax,dMin,dsum
14265,493427870.0,33471.836,1216688388124531.5
14354,493295230.0,33471.797,1216693179520123.0
14439,493169950.0,33523.53,1216705808072612.5
14524,493060320.0,29196.701,1216842031270993.5
14607,492961820.0,32022.918,1216912610555766.5
14689,492879170.0,31342.287,1216813828778177.5
14776,492810460.0,31955.965,1217016947811366.0
14855,492759000.0,32769.723,1216891201534483.5
14935,492715970.0,33450.09,1216861620175316.5
15019,492671840.0,31805.385,1216933855238338.0
15101,492623500.0,32310.945,1216809468901034.0
15185,492572380.0,32741.797,1216777498426452.0
15269,492521180.0,33443.12,1216751867169876.5
15353,492474660.0,33506.44,1216737664792471.5
15440,492432600.0,33524.613,1216728409813775.8
15529,492393100.0,33528.26,1216713378807588.0
15620,492359140.0,33528.965,1216694480343230.5
15713,492340540.0,33528.67,1216677728434730.0
15809,492383460.0,33521.293,1216665627968992.5
15907,492463400.0,33529.18,1216657897525473.5
16010,492490800.0,30217.879,1216648072572378.5
16115,492479870.0,32510.117,1216611113002030.2
16222,492428770.0,33277.32,1216612439170416.0
16332,492340800.0,33466.53,1216597555503761.5
16444,492257020.0,33525.78,1216579224598720.0
16561,492204480.0,30276.223,1216549487120344.0
16678,492190700.0,32548.201,1216534243836148.5
16798,492207200.0,33316.543,1216511031019844.5
16920,492226080.0,33445.402,1216497145968239.0
17044,492229340.0,33517.844,1216483955285969.0
17170,492223500.0,33505.414,1216471352904669.5
17298,492212160.0,33509.348,1216457313981273.0
17427,492203070.0,33528.023,1216446340359935.0
17558,492196830.0,33509.74,1216439750541404.5
17691,492195070.0,33512.297,1216426970244821.0
17825,492194940.0,33515.668,1216404684494346.0
17961,492188830.0,33507.066,1216372929765378.8
18098,492176930.0,33540.293,1216336627176780.5
18236,492160860.0,33478.965,1216300664095285.0
18376,492141630.0,33517.1,1216279208714004.8
18518,492120400.0,33496.7,1216274327723645.5
18661,492099650.0,33494.26,1216284980426288.2
18805,492085980.0,33485.363,1216306735125247.0
18950,492077730.0,33505.844,1216332873140500.5
19095,492072300.0,33472.75,1216354946069520.0
19243,492070530.0,33476.38,1216375974791098.5
19395,492084000.0,32622.672,1216406068595464.0
19550,492093400.0,33283.906,1216421868334750.0
19707,492093220.0,33597.56,1216442281693880.0
19859,492080130.0,33556.31,1216453148961228.5
20009,492049920.0,33532.16,1216465041387588.0
20159,492011600.0,31002.43,1216474114216846.0
20312,491979170.0,33570.71,1216485840619913.0
20464,491974620.0,33407.62,1216483023825063.5
20613,492006180.0,33576.293,1216494636258291.0
20766,492073920.0,33497.72,1216499212591736.5
20920,492128740.0,33380.28,1216506580568952.5
21069,492154100.0,33399.15,1216511823667059.5
21214,492141340.0,33948.83,1216532630311463.5
21357,492174050.0,33948.79,1216539012719996.5
21501,492190700.0,33948.75,1216554013812183.0
21644,492210240.0,33948.71,1216556215283541.0
21788,492220700.0,33948.668,1216567753762699.0
21933,492241250.0,33948.633,1216576383548902.0
22079,492262300.0,33948.59,1216611963211641.0
22223,492281760.0,33948.547,1216623213277772.5
22366,492294050.0,33948.508,1216590883296729.5
22510,492294800.0,33948.465,1216607313635756.5
22656,492313540.0,33948.42,1216633520579360.0
22804,492316900.0,33948.383,1216652454045894.8
22951,492315400.0,33948.344,1216671507281335.5
23099,492314940.0,33948.3,1216692882779231.0
23247,492316220.0,33948.26,1216702401869358.5
23395,492317820.0,33948.223,1216689702962154.5
23540,492317920.0,33948.18,1216671789653038.2
23687,492312860.0,33948.137,1216638743655135.5
23836,492302300.0,33948.094,1216603577908272.0
23984,492329280.0,33948.055,1216587786307135.0
24130,492318750.0,33948.016,1216560359575204.5
24271,492293060.0,33947.973,1216533146784960.8
24413,492266430.0,33947.934,1216501529168576.0
24555,492209380.0,33947.89,1216474664133552.5
24696,492303600.0,33947.855,1216445795625041.0
24837,492342560.0,33947.816,1216428404397163.2
24980,492328030.0,33947.777,1216418139901008.0
25124,492285470.0,33947.742,1216402241982120.8
25263,492269900.0,33947.707,1216384206322910.0
25401,492233860.0,33947.67,1216415929418120.8
25539,492215360.0,33241.625,1216347159816132.8
25674,492307870.0,32414.508,1216322852478889.2
25805,492350100.0,31633.48,1216300893518104.5
25939,492342200.0,30926.98,1216306978423590.0
26075,492290180.0,30396.654,1216268729068281.8
26214,492220960.0,29884.861,1216246527159344.5
26354,492160400.0,29473.527,1216229564156481.8
26491,492144400.0,29126.684,1216212508147262.2
26626,492180960.0,28747.412,1216200804814705.0
26757,492162800.0,28420.518,1216180453498638.8
26886,492228930.0,28105.137,1216165249367712.5
27014,492255460.0,27814.184,1216157136355521.8
27143,492242140.0,27541.41,1216126427944719.0
27274,492199330.0,27303.041,1216131076075756.2
27407,492137000.0,27116.645,1216103574022111.5
27542,492101820.0,26989.078,1216055074874893.5
27678,492075230.0,26864.969,1216033887087393.5
27814,492063000.0,26714.25,1216045693997696.2
27948,492025860.0,26550.941,1216081821619204.0
28080,492038000.0,26435.07,1216060731915637.5
28209,492101280.0,26293.34,1216113706513422.2
28336,492148700.0,26163.291,1216088682849718.5
28462,492185340.0,26056.541,1216114515031348.2
28590,492212800.0,25976.285,1216150728641861.0
28718,492230240.0,25939.615,1216187666873872.2
28847,492236400.0,25941.58,1216195383565962.5
28979,492226140.0,25854.639,1216204392306182.0
29110,492192960.0,25733.578,1216215688448226.2
29239,492179140.0,25606.145,1216228641135176.5
29367,492179330.0,25447.11,1216232119555912.2
29493,492231070.0,25285.924,1216241375012479.2
29617,492306900.0,25129.828,1216244113812093.8
29737,492391800.0,24972.03,1216248007148578.2
29854,492455800.0,24810.24,1216247761458238.2
29969,492496320.0,24642.018,1216252654099926.5
30082,492513540.0,24473.25,1216258886498705.2
30196,492515400.0,24313.344,1216266896354973.5
30308,492478080.0,24168.67,1216271894447247.5
30420,492435680.0,24038.875,1216275923606203.8
30532,492412500.0,23923.715,1216280066471867.8
30645,492420220.0,23820.045,1216280919993095.2
30756,492442530.0,23726.12,1216277418455748.5
30867,492475500.0,23637.309,1216271722451411.8
30977,492507600.0,23555.373,1216271828734157.8
31087,492506620.0,23476.438,1216278273921058.5
31199,492469600.0,23387.512,1216289159257203.2
31311,492387000.0,23307.48,1216295809101325.0
31422,492291900.0,23230.67,1216303895034388.2
31532,492237660.0,23152.037,1216305037856907.5
31640,492238340.0,23074.135,1216295257626305.0
31746,492230700.0,22957.92,1216280847280641.2
31852,492226780.0,22833.768,1216258247622923.5
31958,492213470.0,22714.09,1216227605372065.5
32061,492188480.0,22599.652,1216189699208794.8
32134,492209440.0,22475.053,1216169846456726.5
32157,492228220.0,22358.293,1216277147566282.0
32180,492223300.0,22246.482,1216353304847896.2
32203,492209950.0,22135.953,1216398307834372.5
32227,492182560.0,22025.215,1216440023194441.8
32250,492154100.0,21921.842,1216480254167573.5
32273,492226980.0,21815.291,1216290522483147.0
32297,492235780.0,21666.986,1216121861131385.0
32321,492230100.0,21518.451,1216036329982770.8
32344,492215680.0,21380.88,1216047234857500.8
32368,492204580.0,21242.203,1216101347923048.8
32392,492150100.0,21108.469,1216159656242508.0
32416,492099000.0,20979.781,1216198464438189.5
32440,492067070.0,20855.951,1216243277963357.0
32463,492064420.0,20740.674,1216212970277727.0
32487,492058000.0,20624.166,1216123040092790.0
32511,492061100.0,20512.043,1216061192013529.5
32535,492111550.0,20404.225,1216008944876291.5
32560,492187620.0,20296.805,1215981177748377.2
32584,492253760.0,20185.967,1215971760277311.5
32608,492291800.0,20062.514,1215966715142248.0
32656,492353660.0,19846.607,1215936787018406.5
32681,492360260.0,19752.72,1215915858720210.2
32705,492342200.0,19675.38,1215897480486853.8
32729,492331070.0,19610.043,1215882468885853.2
34810,493476830.0,20487.441,1210269535338047.8
34834,493512220.0,20473.867,1210024577059062.2
34883,493445280.0,20419.809,1209498091436364.2
